,movieId,title,overview,poster_path,video_key,genresId
200,332,Inspector Gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",/eKpK8FaQDpkgp3HHm3YrIDqUjWh.jpg,https://www.youtube.com/embed/-60JCARFnIY,"2,10"
201,333,Bollywood/Hollywood,"Rahul Seth is a dashing young millionaire who believes he is ""western"" enough to rebel against his mother and grandmother. They are not too keen about his Caucasian girlfriend Kimberly who, to make matters worse, is a pop star. Before you can say ""karmic intervention,"" Kimberly dies in a freak accident and Rahul is devastated. Instead of allowing him to mourn in peace, Rahul's mother sees the opportunity she's been waiting for. She threatens to call off his sister's wedding unless he finds himself a ""nice Indian girl."" Rahul enlists the services of Sue, a fiercely independent escort whom he believes to be Hispanic, and therefore not ""married"" to the conventions taught to young Indian women. With a wink in her eye, Sue accepts the deal to pose as his Indian bride-to-be. She needs the money and having never been a fan of the typical Indian male, she feels her heart is safe. The charade begins....",/pXIVHT73QG70nZZdsVMwa0OgFUK.jpg,https://www.youtube.com/embed/js3N8e8InnY,4
202,334,Magnolia,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,https://www.youtube.com/embed/cxcegktcxSM,19
203,335,Once Upon a Time in the West,A widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,/3RymloPYcEPx30T1vTrz2cXaVnh.jpg,https://www.youtube.com/embed/Yw-Av9BpC-w,"13,15"
204,336,"Duck, You Sucker","At the beginning of the 1913 Mexican Revolution, greedy bandit Juan Miranda and idealist John H. Mallory, an Irish Republican Army explosives expert on the lam from the British, fall in with a band of revolutionaries plotting to strike a national bank. When it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners -- who are freed by the blast -- Miranda becomes a revolutionary hero against his will.",/nWmAtZf83qpOai0fzehf7Hn1S3R.jpg,https://www.youtube.com/embed/bSgFupyWN_0,"5,19"
205,338,Good Bye Lenin!,An affectionate and refreshing East/West-Germany comedy about a boy whose mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,/2MTa1vMnOH9w2FLOINiSY3sJcAe.jpg,https://www.youtube.com/embed/mIjSaHUKD5I,"2,9,13"
206,339,Night on Earth,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,https://www.youtube.com/embed/F1m6GlPyOSU,"4,18"
207,340,Everything is Illuminated,"A young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II—in a Ukrainian village which was ultimately razed by the Nazis.",/q1NS6tyZBAlnmnfSKP3goezEE0A.jpg,https://www.youtube.com/embed/tSUOYY4oukc,"5,14,19"
208,343,Harold and Maude,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,/9qf5iOYuUUggYST1byTBRFNz5tg.jpg,https://www.youtube.com/embed/u5zQYSLy3ec,16
209,345,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",/a0YOhU3zq0RkOYrVlPXCeE1oFkR.jpg,https://www.youtube.com/embed/yxqrzWe0Ggc,"4,19"
210,346,Seven Samurai,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",/8OKmBV5BUFzmozIC3pPWKHy17kx.jpg,https://www.youtube.com/embed/AxKjtAONFz0,"7,19"
211,348,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,https://www.youtube.com/embed/sVwH0hIvV5k,4
212,350,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",/vJDNtAsMsQNfy8uG6jy9HnlVXYo.jpg,https://www.youtube.com/embed/jSeXR0gQHQI,"13,15,19"
213,364,Batman Returns,"While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.",/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,https://www.youtube.com/embed/TlbtLfWvFbo,"7,11,14,16,17,19"
214,377,A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,https://www.youtube.com/embed/Adgp0v_mfTk,"9,13,18"
215,378,Raising Arizona,The Coen Brothers tell the story of an absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg,https://www.youtube.com/embed/OjWu8i6eMZo,"4,18"
216,379,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",/ab3pnsTKp3BgcAFy0FgWBFBg9FL.jpg,https://www.youtube.com/embed/qYQNlJ5zrWA,"2,9,13"
217,380,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,/8L6EMburnnVx8cvQmhGgC826JNc.jpg,https://www.youtube.com/embed/KFzyKNfoNtc,"4,9,13,14,18"
218,381,To Catch a Thief,"An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who’s imitating his signature style.",/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,https://www.youtube.com/embed/YIc5SDKEC6g,"18,19"
219,387,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",/eSdji6BTfeCzC9SHUXwo4UFUbT7.jpg,https://www.youtube.com/embed/r37MmBuFoc0,"4,9"
220,388,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,https://www.youtube.com/embed/3WRxsmqercg,19
221,389,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",/7sf9CgJz30aXDvrg7DYYUQ2U91T.jpg,https://www.youtube.com/embed/_13J_9B5jEk,"5,18,19"
222,391,A Fistful of Dollars,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",/lBwOEpwVeUAmrmglcstnaGcJq3Y.jpg,https://www.youtube.com/embed/-X2DtiE7VLw,"3,19"
223,393,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,https://www.youtube.com/embed/WTt8cCIvGYI,"9,12,14"
224,405,La Strada,"When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",/zykmPmJCwFdrrbmbsRcirYxXn7Q.jpg,https://www.youtube.com/embed/CucHyXsxCU8,"9,12"
225,406,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",/akrPnklXaXZWqodM3HmPSXvfcPF.jpg,https://www.youtube.com/embed/463499045,19
226,408,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",/4UvFMz8Ys0TaTTxma5e2tKj8u61.jpg,https://www.youtube.com/embed/5fzZFQBXSLM,19
227,409,The English Patient,"In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",/yqaKkARc9Ku8mIENQt8bGVHaowJ.jpg,https://www.youtube.com/embed/N1OopmufwUo,"3,19"
228,414,Batman Forever,Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,/k6EQ2OewzjF8TcPgok9wxpPAgXW.jpg,https://www.youtube.com/embed/b_KllgySsPo,4
229,415,Batman & Robin,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,/bsg0mrxUKyJoL4oSGP5mlhEsqp.jpg,https://www.youtube.com/embed/YH9ju47g4x0,"4,13"
230,421,The Life Aquatic with Steve Zissou,"Renowned oceanographer Steve Zissou has sworn vengeance upon the rare shark that devoured a member of his crew. In addition to his regular team, he is joined on his boat by Ned, a man who believes Zissou to be his father, and Jane, a journalist pregnant by a married man. They travel the sea, all too often running into pirates and, perhaps more traumatically, various figures from Zissou's past, including his estranged wife, Eleanor.",/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg,https://www.youtube.com/embed/aZVxCNwBqXI,"14,16,19"
231,422,8½,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",/9wvOlM8f3obvG9tNTkpZvF0CUU1.jpg,https://www.youtube.com/embed/QU6IWDPw20E,13
232,423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",/3DzePKMbLMIM636S6syCy3cLPqj.jpg,https://www.youtube.com/embed/BFwGqLa_oAo,"9,13"
233,424,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,https://www.youtube.com/embed/bJcLRFWxRno,19
234,425,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,https://www.youtube.com/embed/5utbt2Ycenw,"18,19"
235,426,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,https://www.youtube.com/embed/UHhsEYDg8GI,"2,10,13"
236,427,Mon Oncle,"Genial, bumbling Monsieur Hulot loves his top-floor apartment in a grimy corner of the city, and cannot fathom why his sister's family has moved to the suburbs. Their house is an ultra-modern nightmare, which Hulot only visits for the sake of stealing away his rambunctious young nephew. Hulot's sister, however, wants to win him over to her new way of life, and conspires to set him up with a wife and job.",/wH6RyPiXFy8INLbViVkchLVOmBc.jpg,https://www.youtube.com/embed/vqVpQ6S0BDA,"13,15,18,19"
237,429,"The Good, the Bad and the Ugly","While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",/eWivEg4ugIMAd7d4uWI37b17Cgj.jpg,https://www.youtube.com/embed/WCN5JJY_wiA,4
238,430,"One, Two, Three","C.R. MacNamara will do anything to get a promotion within the Coca-Cola company, including looking after boss W.P. Hazeltine's rebellious teenage daughter, Scarlett. When Scarlett visits Berlin, where C.R. is stationed, she reveals that she is married to a communist named Otto Piffl -- and C.R. recognizes that Otto's anti-establishment stance will clash with his boss's own political views, possibly jeopardizing his promotion.",/A2o9SzOgrE9secTLZpYRgiWKofs.jpg,https://www.youtube.com/embed/mwPqbnKXTLY,"4,19"
239,431,Cube,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",/1oWjq7E5YbhoOfVPzbDfhQzcxjY.jpg,https://www.youtube.com/embed/HYoTGYT0-I4,"3,19"
240,433,Mary Poppins,A magical nanny employs music and adventure to help two neglected children become closer to their father.,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,https://www.youtube.com/embed/XiJUSA0Kjz4,4
241,435,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",/mr1GBm0CXFA2lBKvl4voCYfkfL0.jpg,https://www.youtube.com/embed/HUBDFoMNXzA,"2,4"
242,436,Maria Full of Grace,A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,/uNiu0ybWivhRqX4jQyLLb96gR23.jpg,https://www.youtube.com/embed/Y3aW_FjX9o0,"13,19"
243,437,Cube 2: Hypercube,The sequel to the low budget first film Cube. This time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed. A science fiction film where space and time have more than one path.,/bEqqwtwUP7lm56VyeVONhv9JtYu.jpg,https://www.youtube.com/embed/2m1aCPB_Ni8,4
244,438,Cube Zero,Cube Zero is the third film in the trilogy yet this time instead of a film about people trapped in a deadly cube trying to get out we see it from the eyes of someone who is controlling the cube and the torture of the victims inside. When the nerd can’t stand to see a woman suffer he himself enters the cube to try and save her.,/aBvYDvK4hjtSxAIQXwI9QsTnRMQ.jpg,https://www.youtube.com/embed/tJehn9uSjQ0,"4,9,19"
245,440,Aliens vs Predator: Requiem,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",/5iTwPDNtvK6ZZF607BHBbU3HO0B.jpg,https://www.youtube.com/embed/LWD2Ichgat4,"4,18"
246,441,Human Nature,"A philosophical burlesque, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past, which represents a freedom enviable to most.",/8FlxH4q1plGzdoJmK2VHgap3Ly7.jpg,https://www.youtube.com/embed/wGPO15FSepQ,4
247,445,Caché,A married couple is terrorized by a series of videotapes planted on their front porch.,/lrWSRw8PGerSQoP2HP1KChN5Gwt.jpg,https://www.youtube.com/embed/pvT_9TqIEtM,4
248,451,Leaving Las Vegas,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",/sUerK2TAJ8j8kuUOAhtI1wUoi5y.jpg,https://www.youtube.com/embed/UMlYWZgCIgo,"15,18,19"
249,452,The Idiots,With his first Dogma-95 film director Lars von Trier opens up a completely new film platform. With a mix of home-video and documentary styles the film tells the story of a group of young people who have decided to get to know their “inner-idiots” and thus not only facing and breaking their outer appearance but also their inner.,/zICUj2GCVubqp6p9BgpmudNVfvR.jpg,https://www.youtube.com/embed/tGAa8WF0vxo,19
250,453,A Beautiful Mind,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,https://www.youtube.com/embed/WFJgUm7iOKw,"4,18"
251,454,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",/zWLZEUE0jrTiLhWQVh8NOJRwIU9.jpg,https://www.youtube.com/embed/8VOAxzgq42A,"13,19"
252,455,Bend It Like Beckham,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg,https://www.youtube.com/embed/Z7Pt_GMDdGo,"14,16,19"
253,460,Go for Zucker,Germany director Dani Levy filmed this comedy about Jewish life in today’s Germany along side the familiar east-west conflict. With it great success this film is a joyful comedy of humor and knowledge.,/sDAVHwXZI3yMSBOqjZGtiEyfhQt.jpg,https://www.youtube.com/embed/9hZ8a4McwQY,4
254,466,Klute,A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.,/2SLvp3AmMw8zIJPDkP291oRuGVh.jpg,https://www.youtube.com/embed/3S4rxnjwFDg,"4,5,9"
255,468,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",/7mIoHlFPdjKZ4rRbsaBsSUumIjY.jpg,https://www.youtube.com/embed/t2Xnv2nV0lI,"4,18"
256,469,Stranger Than Paradise,"Rootless Hungarian émigré Willie, his pal Eddie, and visiting sixteen-year-old cousin Eva always manage to make the least of any situation, whether aimlessly traversing the drab interiors and environs of New York City, Cleveland, or an anonymous Florida suburb.",/xo3gzcdeyC6YO3dpW1K875my48p.jpg,https://www.youtube.com/embed/MwefGellnhk,"18,19"
257,470,21 Grams,"This is the story of three gentle persons: Paul Rivers, an ailing mathematician lovelessly married to an English émigré; Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girl; and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably—forever.",/wZ0l6or5juuVWqDkLEgaghs4f9l.jpg,https://www.youtube.com/embed/x_tPi8pYzSw,4
258,473,Pi,The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.,/lnZEukSpVPCGrwsysqfQpLgFraF.jpg,https://www.youtube.com/embed/r0SC582sJvE,"4,5"
259,475,Bonnie and Clyde,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",/sE0B42SAVLga4Qwzt4IgqwEsEUQ.jpg,https://www.youtube.com/embed/hZpm1zj9510,19
260,476,Drugstore Cowboy,"Portland, Oregon, 1971. Bob Hughes is the charismatic leader of a peculiar quartet, formed by his wife, Dianne, and another couple, Rick and Nadine, who skillfully steal from drugstores and hospital medicine cabinets in order to appease their insatiable need for drugs. But neither fun nor luck last forever.",/bIcN5Teu7DaqKRVvB39r4tctanW.jpg,https://www.youtube.com/embed/5_Rs8c08hM8,"4,19"
261,479,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",/uiXKlDtaDvrrOLy0XULcfc12flu.jpg,https://www.youtube.com/embed/DcLG3AfyVDI,"3,9,13"
262,480,Monsoon Wedding,"As the romantic monsoon rains loom, the extended Verma family reunites from around the globe for a last-minute arranged marriage in New Delhi. This film traces five intersecting stories, each navigating different aspects of love as they cross boundaries of class, continent and morality.",/q9iPJulJEC47A36cuOKYBTrfQrh.jpg,https://www.youtube.com/embed/sjQjw-UyAX0,"2,9,13,14"
263,482,Shaft,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.,/yJChPuu2V339IiDPQDHeIh1SYpA.jpg,https://www.youtube.com/embed/zrkcEX10Grg,"3,13,19"
264,488,The African Queen,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",/nSXgNRzjfqwH9iX25qiuHozGmGB.jpg,https://www.youtube.com/embed/gYBDRAp4Or8,"18,19"
265,489,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,https://www.youtube.com/embed/PaZVjZEFkRs,4
266,490,The Seventh Seal,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,https://www.youtube.com/embed/NtkFei4wRjE,13
267,492,Being John Malkovich,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",/oS3zTDxqHtyKDidHHvG66P7Mcg.jpg,https://www.youtube.com/embed/SGbqOICja9M,"4,15"
268,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,https://www.youtube.com/embed/vlnUa_dNsRQ,"4,13,18,19"
269,497,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/velWPhVMQeQKcxggNEU8YmIo52R.jpg,https://www.youtube.com/embed/qJRxRPrTGVY,"4,18"
270,500,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg,https://www.youtube.com/embed/GLPJSmUHZvU,"4,19"
271,501,Grizzly Man,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",/zuZWpcuye25rpsiZ4XzsAvmLDHG.jpg,https://www.youtube.com/embed/uWA7GtDmNFU,19
272,502,Fail Safe,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.,/qrsj5hort5xkLOKw9NyraGMnlVP.jpg,https://www.youtube.com/embed/oicYUhgff7Q,"9,16,18"
273,504,Monster,"An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes the United States' first female serial killer.",/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg,https://www.youtube.com/embed/OX02QBHid7o,"2,9,19"
274,505,Johnny Handsome,"A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison.",/hdEIkpL17rvfZH0l34FJ8H9LAa.jpg,https://www.youtube.com/embed/QMtHZGn1Ka4,4
275,506,Marnie,"Marnie is a thief, a liar, and a cheat. When her new boss, Mark Rutland, catches on to her routine kleptomania, she finds herself being blackmailed.",/itd4eQVOCLvyi17yNXGAC0TmWzJ.jpg,https://www.youtube.com/embed/zdErt_teseo,"12,18,19"
276,507,Killing Zoe,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg,https://www.youtube.com/embed/fqGj6bWX_6o,"3,13,19"
277,508,Love Actually,"'Love Actually' follows the lives of eight very different couples dealing with their love lives, in various loosely and interrelated tales, all set during a frantic month before Christmas in London, England.",/2TIPCDEL8aY9mfoaVxrq5lchAFm.jpg,https://www.youtube.com/embed/H9Z3_ifFheQ,19
278,509,Notting Hill,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",/cBpef6K40Su2CcBb3c18WdwRFCL.jpg,https://www.youtube.com/embed/4RI0QvaGoiI,"18,19"
279,510,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,https://www.youtube.com/embed/OXrcDonY-B8,19
280,512,Scoop,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",/aHvZYoQNRTMrfs46pj64b9GrbaK.jpg,https://www.youtube.com/embed/epKoj5BIZV0,"2,10"
281,521,Dial M for Murder,"An ex-tennis pro carries out a plot to have his wife murdered after discovering she is having an affair, and assumes she will soon leave him for the other man anyway. When things go wrong, he improvises a new plan—to frame her for murder instead.",/xrpK1PyckNWmRxU4kZURfaCyboS.jpg,https://www.youtube.com/embed/urIXnyF0aJ0,"3,13"
